,PCCL3Ctrl_mean,PCCL3Ctrl_std,PCCL3Ctrl_n,PCCL3TSH0_mean,PCCL3TSH0_std,PCCL3TSH0_n,PCCL3TSH24_mean,PCCL3TSH24_std,PCCL3TSH24_n,PCCL3TSH48_mean,PCCL3TSH48_std,PCCL3TSH48_n,minuslog10_pvalue,fold_change,log2_fold_change
PS(31:1),0.005283875838992337,0.0018335473064304128,3,0.008392659251803882,0.0002863008753027938,3,0.006234624040251536,0.002039028360523625,3,0.006188878442496476,0.0003613879330177416,3,2.934866409588966,0.7374156696718344,-0.4394500216646664
PS(34:2),0.00011086279244684366,8.23817014541083e-06,3,6.57549368729786e-05,3.730887742687399e-06,3,0.00015807988780791926,5.0048046658261e-05,3,0.00026772948293788757,2.27860734762768e-05,3,3.9561288191117017,4.071625579309294,2.025604899402368
PS(36:10),7.665938951800483e-05,2.6000051025049076e-05,3,5.3806417108438005e-05,4.4968341119780135e-06,3,3.2239725724193746e-05,1.8305382933499714e-05,3,4.2549117492044626e-05,7.290622151541402e-06,3,1.069880446362987,0.7907814676880243,-0.33864903361775245
PS(39:10),4.1724002262488166e-05,5.463139454920717e-06,3,1.4828570795142916e-05,3.4258323584020456e-07,3,2.885235084907942e-05,1.634874465184139e-05,3,4.7110209650401756e-05,9.322323305558323e-06,3,2.409226909295618,3.176989225814848,1.667660197420041
PS(41:10),0.00016251121791869183,3.1457511538885436e-05,3,8.003825794308444e-05,1.0210214269808816e-05,3,5.464417025389267e-05,3.4913165741938216e-05,3,7.550668677463024e-05,1.7097185794362614e-05,3,0.1465540664035532,0.9433824362884482,-0.08408535358677313
PS(41:11),5.8127536232160124e-05,9.237808167056425e-06,3,2.031613078838876e-05,2.2002534188323853e-06,3,2.0236675610244034e-05,5.149196491791153e-06,3,4.442908611303223e-05,5.550255901723878e-06,3,2.6580276812245764,2.186887187122496,1.1288787993632425
PS(43:11),4.3198540850709286e-05,2.7594353535387346e-06,3,3.363448073213538e-05,4.921237946156777e-06,3,2.511076095049312e-05,6.3718012813749785e-06,3,3.241526974760244e-05,7.350423356846685e-06,3,0.08457486695119924,0.9637511578001541,-0.05326740668040398
PS(22:0),1.4619520188300077e-05,1.2939743917814856e-07,3,1.2999123253362981e-05,6.737524546337032e-07,3,1.0429575637341758e-05,2.65275586545469e-06,3,1.0989168238047067e-05,1.581418373923504e-06,3,0.9476150804673147,0.8453776476966689,-0.24233212775580715
PS(34:2),0.00020994234781989015,0.00011471245677951353,3,0.0001122758405175471,9.768498140681284e-06,3,0.00037889465172255836,9.636027847340432e-05,3,0.00018712771566604895,2.101291014908328e-05,3,2.300271602841573,1.666678377142085,0.7369757309174818
PS(38:4),0.015222532947391404,0.0006594998216792651,3,0.01968589646098332,0.0006619214469461717,3,0.01388478835429402,0.0004718428843339041,3,0.016039613255680416,0.0005291589410532115,3,2.761474744438577,0.8147768778257218,-0.29552305557459024
PS(38:5),0.004937930666582754,0.00024121983059323743,3,0.006542007886900537,0.0003867695190703552,3,0.004484108269546596,0.00010911021821633986,3,0.0030296751277641386,3.398360159719833e-05,3,4.013686818804761,0.4631108950251562,-1.110570396982291
PS(39:2),0.0002711125477634854,2.8169479972363383e-06,3,0.00018565808040522773,1.7628210619259988e-06,3,0.0001638957815901389,1.1578100983882259e-05,3,9.369319857858484e-05,1.5440270015182032e-05,3,3.2917792779815365,0.5046545691632964,-0.9866318790513586
PS(39:3),0.0006942539010686222,2.3909767282829802e-05,3,0.0006013745903717251,2.5684571710169047e-05,3,0.00040752994706307527,3.255817356916302e-05,3,0.0003286104321453593,3.729007435804396e-05,3,3.321766083845453,0.546432186205667,-0.8718856304546199
PS(39:4),0.00036443451963049907,1.9291444825192386e-05,3,0.00035859785923077225,1.0362201791712209e-05,3,0.00024076901567100087,3.6716867828214344e-06,3,0.00020677356209223966,4.632812409996866e-06,3,4.686742349727402,0.5766168335075657,-0.7943151400118957
PS(39:5),0.0001283080417567673,7.055392128303247e-06,3,0.00015483478971075156,1.971330845921839e-05,3,0.00010185734491324361,9.77502383652048e-06,3,9.719832314021742e-05,8.273592912110354e-06,3,2.021270118544364,0.6277550628111073,-0.6717263360850932
PS(39:6),4.447350934246356e-05,9.508277018327366e-06,3,3.070659855476564e-05,2.064744683411593e-06,3,2.795517712276804e-05,2.479677143664459e-06,3,2.177537306172495e-05,3.133628889184291e-06,3,1.836049625718341,0.7091431186325724,-0.49585127460929396
PS(40:2),0.012922172036611715,0.0003747525588509005,3,0.01318657407488988,0.0002742042752842926,3,0.01038739959029942,0.00017799313074819373,3,0.00860190288527614,0.00014151839332375533,3,4.8682684969174534,0.6523227971438044,-0.6163420466948253
PS(40:3),0.012599902500890964,0.0002885604299390189,3,0.017205822311172115,0.0006740631452050205,3,0.012369763250383872,0.00033498279578383265,3,0.013675744731060672,0.0005513952914498868,3,2.6640000712649505,0.7948323819536782,-0.3312774448308214
PS(40:4),0.008060760462284747,0.00025210548627586563,3,0.012125356035633326,0.000402901485602826,3,0.007057216442953664,0.00014611859061768032,3,0.007979661626380362,0.0003738902724149189,3,3.7028889098186806,0.6580970985866454,-0.6036276335489753
PS(40:5),0.005403858896332501,0.00012253495306944405,3,0.008211772952021976,0.0004925332025575627,3,0.004634698622924612,9.75332459020429e-05,3,0.004104071607900894,4.1658559511526316e-05,3,3.868400026174023,0.499778991927724,-1.0006378354769143
PS(40:6),0.003148308748312472,0.00012174388792648511,3,0.0034608464875255083,0.0001426476519327426,3,0.00214608794130263,5.2302405652805964e-05,3,0.0016923293209980053,2.7341191806161633e-05,3,4.52461420006855,0.48899288861784046,-1.0321146105490702
PS(40:7),0.002220533500027353,5.9271605748065235e-05,3,0.002864526591844221,8.550972370266664e-05,3,0.0016427234088275764,3.346756630362118e-05,3,0.0009225970285032255,1.7889863657135586e-05,3,5.565703626593525,0.3220766150783907,-1.6345241796965482
PS(40:8),0.00018628245649538732,2.2492069906427622e-05,3,0.00022515180774519756,7.872187371493208e-06,3,0.00024208525939882554,1.5518682568180846e-05,3,0.0001623174626308842,6.0442689340843256e-06,3,3.4056703820801126,0.7209245364557655,-0.4720798431590232
PS(41:2),0.00011394269242469042,1.5675674266351833e-05,3,6.532355862246026e-05,7.469573893069263e-06,3,5.625127966797398e-05,4.673033988087583e-06,3,3.38293428201496e-05,1.7370578057783214e-06,3,2.6852457939089445,0.5178735441476396,-0.949328235398898
PS(41:3),0.00021545726750139385,1.9466691327535846e-05,3,0.00020831268483198801,8.950850880418748e-06,3,0.00013201046359016526,1.5785289661883647e-05,3,8.794613894884775e-05,1.218667034027914e-05,3,3.7949163724258184,0.4221833107272349,-1.2440585460624327
PS(41:4),0.00013611752577003956,1.2229902149484339e-05,3,0.00018253775939817616,2.618129864395823e-05,3,0.00011742530870483281,2.1650932384449644e-05,3,6.770594141116033e-05,7.382507318250301e-06,3,2.730227271597945,0.3709147172310302,-1.4308405823578876
PS(41:5),9.082322999669939e-05,6.105541350815749e-06,3,0.00012874321767791504,5.787566204919147e-06,3,6.320850598363126e-05,1.6075152316825173e-05,3,5.123596436585245e-05,5.741439342182503e-06,3,4.098941558940116,0.3979702021587861,-1.3292676812217217
PS(41:6),4.496739989761554e-05,2.508729957219433e-06,3,5.818069390245304e-05,3.999763999253166e-06,3,3.60078135392916e-05,7.164883431427869e-06,3,2.5443767433854035e-05,3.661536564926044e-06,3,3.325428174700642,0.43732320340684805,-1.1932281982132473
PS(41:7),3.320476224403545e-05,1.7130297895867108e-06,3,3.7995330705055176e-05,6.583213365328098e-06,3,1.9468791293637027e-05,3.2798791279759835e-06,3,9.478937996927358e-06,1.364085651334658e-06,3,2.7380296347595836,0.24947639146791822,-2.003024798457855
PS(42:2),0.004755319422126242,0.00011885956731885138,3,0.004774818004575563,3.416105294985881e-05,3,0.0036142044589215724,0.00010824033111983067,3,0.002887326512817631,0.0001007630107512214,3,5.174986368086189,0.6046987571150971,-0.7257114811794064
PS(42:3),0.005847936057602599,0.00019798627388158764,3,0.00831721112920404,0.00033891781177594783,3,0.005797078263169977,0.0002674677123109356,3,0.005972757344894327,0.00037740995026060945,3,2.879246670421409,0.7181202030476678,-0.47770274411723485
PS(42:4),0.0025050601196635754,5.4704221738304845e-05,3,0.004503322476988175,5.8530408815948315e-05,3,0.0023137667685704543,8.617834276312283e-05,3,0.0024075316120638107,0.00013506978083254687,3,4.794525441680628,0.534612305551338,-0.9034350493872343
PS(42:5),0.0016357947287829553,4.53608810793587e-05,3,0.0031541724134732476,9.460660894773136e-05,3,0.0016035300096461378,0.0001005138317868153,3,0.0013203774888211858,5.053421457080502e-05,3,5.1110821208414,0.41861297219553045,-1.2563110756201035
PS(42:6),0.0011997369540524122,1.086504227504899e-05,3,0.001731204550754962,7.134648759908728e-05,3,0.0008902098846188147,6.329455536010374e-05,3,0.000654433889345755,6.7559873645942145e-06,3,4.887603120062946,0.3780222788002507,-1.4034568324846983
PS(42:7),0.0023928164846929276,8.23713458685236e-05,3,0.0026238567549994895,0.00010290339292368922,3,0.0013594539034869951,3.4882325634591424e-05,3,0.0006964452912838068,2.6500944123225428e-05,3,5.213420502063236,0.2654280916657519,-1.9136070280143593
PS(42:8),0.0008907157468453667,4.0806351379118485e-05,3,0.0014794347422479902,3.9895476179359334e-05,3,0.0008093825743471379,7.598406385557993e-05,3,0.0005993790763973199,2.2831200048215642e-05,3,5.306997032954849,0.40514059814937686,-1.3035054336742657
PS(42:9),0.00010274590211940161,6.906880221133186e-06,3,0.00014635234313949803,3.4507753458371806e-06,3,7.748540655480942e-05,6.790824550288423e-06,3,6.48894564367235e-05,3.3091655361843816e-06,3,5.105154751421503,0.4433783227841668,-1.1733898577815327
PS(43:3),5.563983961993446e-05,1.3943685550489102e-05,3,6.519472475888739e-05,5.3279505104696695e-06,3,4.502201400165194e-05,4.16946430769459e-06,3,3.067284591117976e-05,4.414037628118466e-06,3,3.006132750613701,0.4704804878710439,-1.087793203252157
PS(44:10),5.4508700220591004e-05,4.197305035305246e-06,3,0.0001013303846505279,1.539328981128105e-05,3,5.953778982668221e-05,7.98582405106181e-06,3,2.364975996012437e-05,2.34466860027281e-06,3,3.005909493475721,0.23339258053434384,-2.099169395866287
PS(44:2),0.0006247912885140828,7.597902035686244e-06,3,0.0005487164695564398,1.1074393506732246e-05,3,0.000532552432024161,4.245967949485348e-05,3,0.00033567874720944716,2.931472903172684e-05,3,3.5262967665748532,0.611752636987179,-0.7089796797676152
PS(44:3),0.0011402203110470858,5.1007942839107035e-05,3,0.0013157412243473268,2.7660069930241678e-05,3,0.0011512154036736747,8.511536284676266e-05,3,0.0009748285427963386,5.0080498295982765e-05,3,3.3034384846385887,0.7408968608397158,-0.4326553738293743
PS(44:4),0.0006684171199348496,2.9223364204188473e-05,3,0.001174657558330993,2.288378030475999e-05,3,0.0006560641598512025,4.470349945309606e-05,3,0.0005904290796644979,5.672369633803827e-05,3,4.106894905946969,0.5026393228196705,-0.9924045533588618
PS(44:5),0.0005441012307065306,2.1792293040709537e-05,3,0.001303949412078109,6.237076885279679e-05,3,0.0005879034544491573,7.240591523863417e-05,3,0.00040824455875503306,1.562282504666835e-05,3,4.756927910756505,0.3130831265182383,-1.675382337750396
PS(44:6),0.0003975197020565071,3.665247149697272e-05,3,0.0007253448530871433,8.722258853201429e-06,3,0.0003153323855725689,2.7926909265849317e-05,3,0.00023318573411673874,9.402650419403821e-06,3,6.5129019918145294,0.32148257911292255,-1.6371875337209256
PS(44:7),0.0006877962157220531,2.0457659753322118e-05,3,0.0007021959731884792,7.201126666387698e-06,3,0.00032607310801009004,3.2854357804696774e-05,3,0.00015777909072161835,1.1397914490379957e-06,3,7.6688966987368365,0.22469381304650154,-2.1539676944906665
PS(44:8),0.00048699899619321493,1.6130220695241748e-05,3,0.000578847582211539,3.56201135417058e-05,3,0.00029958085295002796,4.2024445889271424e-05,3,0.00020672245418663815,1.4442481808499105e-05,3,4.130090991171387,0.3571276110316234,-1.4854884158542296
PS(44:9),7.626662281005437e-05,4.061006939700377e-06,3,0.00012707098863381613,1.57102277577023e-05,3,4.582354068277991e-05,7.333648744785996e-06,3,2.8524946056862014e-05,7.3908124035925654e-06,3,3.2216374167363475,0.2244803976387019,-2.155338625262408
PS(46:2),3.452008027316829e-05,1.5845870393681128e-06,3,3.681246447140706e-05,2.442640163912018e-06,3,4.379546588703968e-05,6.98930643111757e-06,3,1.9820258826597548e-05,3.4622331742414335e-06,3,2.646537352078315,0.538411625279593,-0.8932185342107697
PS(46:3),8.044251934401078e-05,2.17876162000118e-06,3,0.00011820663433026301,3.1571512881976788e-06,3,0.0001128875158706201,1.5726997249144694e-05,3,7.293237242723015e-05,5.801745259876601e-06,3,3.5402363870857374,0.6169905169912968,-0.6966797792481083
PS(46:4),8.985990383544732e-05,1.2216767145927798e-05,3,0.00016169364741685683,1.7104677551210312e-05,3,9.107189246786564e-05,6.4282490311413124e-06,3,6.894292402655611e-05,1.0070880686633266e-05,3,2.897340699640622,0.4263799173805309,-1.2297886065506538
PS(46:5),0.00010791156045127792,2.042148953199988e-06,3,0.000223833789757618,1.047679667448172e-05,3,0.00014261420138410186,1.8827423703529545e-05,3,7.967320359250545e-05,1.1696919111803606e-05,3,4.038922505512745,0.3559480616343978,-1.4902613500132074
PS(46:6),9.294450952021336e-05,6.7700998197293784e-06,3,0.00015458998763298126,1.0705682152219185e-05,3,8.523762571987981e-05,7.210644550475814e-06,3,4.7028535366670244e-05,2.218645787335689e-06,3,4.157640868455673,0.3042146266181398,-1.7168385754799105
PS(46:7),0.00010258294521115076,5.457989989799073e-06,3,0.00015355310809925062,9.375862748155732e-06,3,6.920382180117956e-05,2.2039406779273065e-06,3,2.6066260594435653e-05,5.7163141793311845e-06,3,4.442506771073755,0.16975404091193946,-2.558482177358578
PS(46:8),0.00019924179592935081,7.981633636494397e-06,3,0.00023913827150602617,1.962372974135308e-05,3,0.00010239520176863627,1.6071417632407534e-05,3,4.25531203001112e-05,1.1415414707499696e-06,3,4.185821911408641,0.17794358064112242,-2.490508206682912
LBPA(34:1),0.00012967802167802045,2.102462118561974e-05,3,5.976890263656908e-05,6.94657301417104e-07,3,8.975775395159006e-05,1.147403592566434e-05,3,0.000212898809281393,1.669944655150036e-05,3,4.035432317972372,3.562033095637475,1.8327009209005778
LBPA(34:2),7.994032532366198e-05,2.713576791598911e-05,3,4.084167253081837e-05,3.1389504922043864e-06,3,8.825838136413581e-05,1.544177959356191e-05,3,0.0002286526573797071,3.1843231951506816e-05,3,3.278013833109776,5.59851355762108,2.4850438329361952
LBPA(36:2),0.00045219037145979017,6.551949281775554e-05,3,0.00025994151232894893,1.4882634915544396e-05,3,0.00021608997966880632,2.7148811235370273e-05,3,0.000837725772238163,7.45606360950936e-05,3,3.715710809934784,3.22274716620885,1.68829100925858
LBPA(36:4),2.4265316576564658e-05,9.508666570594292e-06,3,2.5266806748393047e-05,2.0234514509765765e-06,3,2.8388863223312285e-05,6.937184923672081e-06,3,5.0527192039022426e-05,4.6468081023864944e-06,3,3.0043042864314153,1.9997458540041244,0.9998166607670645
LBPA(36:1),0.00013497766859491098,2.544030115148079e-05,3,6.035457282565823e-05,6.27480911362607e-06,3,6.758900121018823e-05,1.1335057230610839e-05,3,0.00015140418073174918,8.445713725984902e-06,3,3.9376614034807,2.5085784497075174,1.32687005559644
LBPA(38:4),0.00025269922538766616,4.261676188799462e-05,3,0.0004039199232841239,1.581678152123736e-05,3,0.0002101812660606625,1.4857113473208203e-05,3,0.00043931287482132044,5.0065091358233244e-05,3,0.5116893618550449,1.0876236835495252,0.12117947222322697
LBPA(40:6),6.261072005850007e-05,1.9291428328226815e-05,3,0.00021416567194472742,4.7013644846171464e-06,3,9.349623427337055e-05,1.0191465518686173e-05,3,0.00011225514395010417,8.250922093705642e-06,3,4.307075678889127,0.5241509665427396,-0.9319456966470989
LBPA(40:7),5.5067190083850474e-05,6.7650613130842726e-06,3,7.328336355053886e-05,4.98112824556825e-06,3,3.578724590358216e-05,2.0414842916914988e-06,3,6.399576317862388e-05,7.098816859213665e-06,3,0.8626639424115727,0.8732645457040203,-0.19550932653113892
LBPA(34:2),7.994032532366198e-05,2.713576791598911e-05,3,4.084167253081837e-05,3.1389504922043864e-06,3,8.825838136413581e-05,1.544177959356191e-05,3,0.0002286526573797071,3.1843231951506816e-05,3,3.278013833109776,5.59851355762108,2.4850438329361952
LBPA(36:3),0.00011496750243482383,2.317747829188613e-05,3,9.335536706602805e-05,3.1264274720879156e-06,3,8.047727708779746e-05,6.554944293572497e-06,3,0.00017568117868276107,2.1047952291570737e-05,3,2.5883144143837016,1.8818540829956345,0.9121547673332528
LBPA(38:1),7.761350903076459e-05,1.714336287097211e-05,3,3.330782889663527e-05,4.265704743441597e-06,3,2.9135332071922858e-05,6.776578389693475e-06,3,4.418111339778644e-05,1.3984968846111123e-05,3,0.5731933114732696,1.326448311443367,0.407568458244912
LBPA(38:2),0.0002508630869397322,3.461191568499166e-05,3,0.00019923681079851382,1.1948083622979584e-05,3,0.00012067690053652902,1.4058365024485756e-05,3,0.00038428215859149774,2.6529553842291073e-05,3,3.413365750543282,1.9287708784905135,0.9476817737145826
LBPA(38:3),0.00014075368596076394,2.3068018049486222e-05,3,0.00013808452630982443,3.454933898150019e-06,3,7.455616019976953e-05,4.59696036935111e-06,3,0.0001960211331340382,2.639063202592464e-05,3,1.7077506720022302,1.4195734914875229,0.505457539488557
LBPA(38:5),2.4191329384151193e-05,4.392272311521027e-06,3,3.6474312403239545e-05,9.043425846073068e-06,3,1.7567515727925114e-05,4.609972859808511e-06,3,3.107407065283687e-05,3.2483296002885444e-06,3,0.4140042791796387,0.8519439738657543,-0.23116953683499586
LBPA(40:2),4.1296414589397534e-05,1.6801457170404384e-06,3,4.312991482736299e-05,3.7653533674522956e-06,3,2.073903495375416e-05,4.3090068089221045e-06,3,5.3180386621728504e-05,3.3198759766551726e-06,3,1.5911599261008562,1.2330278609312062,0.3022053985835504
LBPA(40:3),5.852384219966122e-05,1.4807321122867283e-05,3,7.123237516273101e-05,1.8362041431210393e-06,3,3.155125412741776e-05,3.801935293471689e-06,3,6.272478676675541e-05,3.5304346951125244e-06,3,1.6823242753445407,0.8805657065829978,-0.1834974349255546
LBPA(40:5),4.3672715181274904e-05,7.18007672460441e-06,3,0.00010874431837097375,5.123800212650875e-06,3,3.741268515993445e-05,1.9625787217707456e-06,3,5.706415637338882e-05,7.157937166683137e-06,3,3.2783964849388227,0.5247552904669316,-0.9302832883638702
