,siCREB3L1_mean,siCREB3L1_std,siCREB3L1_n,Scramble_mean,Scramble_std,Scramble_n,minuslog10_pvalue,fold_change,log2_fold_change
PE(44:5),4.130662751842502e-05,1.935836825656976e-06,3,4.501843016072528e-05,3.7562351070597443e-06,3,0.6929166221310032,0.9175492652887197,-0.12414247330251252
PE(44:7),5.272388084084541e-05,6.279979932653564e-06,3,6.239224184591768e-05,6.495930295165512e-06,3,0.8618764550612049,0.8450390510257828,-0.24291008199022887
PE(38:5),0.003657666667688923,0.0002684370872372686,3,0.003207379987395275,7.374074541204349e-05,3,1.3121955530196843,1.1403908118349668,0.1895283205955105
PE(34:1),0.00011493806652101191,4.920280859835906e-06,3,8.54927690862504e-05,5.288445125284842e-06,3,2.673156319082913,1.3444185718800998,0.42698237737344025
PE(36:4),0.0012660937285571933,2.7823950682573616e-05,3,0.001495434535210484,6.337700677357644e-05,3,2.340360870294584,0.8466393538109572,-0.2401805447753754
PE(38:6),0.0031545420433699164,0.00024237920596812583,3,0.0029005100130342723,2.26964122286538e-05,3,0.8386848961328333,1.0875818491210436,0.12112397923958955
PE(32:1),3.410034251270769e-05,3.847923706273416e-06,3,2.732513293622507e-05,2.517206552006017e-06,3,1.1995369210224445,1.2479479090658216,0.31955771552960943
PE(33:2),4.180770990205453e-05,5.753789082256237e-06,3,4.201343091750152e-05,2.5189515161194895e-06,3,0.018869672646299202,0.9951034464228605,-0.007081585428312984
PE(33:2),2.3645290875591556e-05,1.5473657223481995e-06,3,2.2390635417451004e-05,2.4793434313142414e-06,3,0.30238495878005317,1.0560348303989036,0.07865741880156357
PE(34:4),3.8787443844974344e-05,3.988442395055766e-06,3,4.120462360533495e-05,4.990605697722705e-06,3,0.2611989280132175,0.9413371716845961,-0.08721652943602674
PE(36:1),9.31913749214229e-05,6.266598872590316e-06,3,8.412572229633018e-05,2.494228562657673e-06,3,1.0946223360209784,1.1077631475562164,0.14764944964181537
PE(36:2),0.0016354079273609747,0.00017888353144474584,3,0.0017117955074457218,1.7695342606138164e-05,3,0.29882897910039413,0.9553757561855447,-0.06585982774394454
PE(38:1),5.7452523505685306e-05,9.45976411740667e-06,3,5.055595077839341e-05,2.1017143695851364e-06,3,0.544864530191218,1.1364146578416117,0.1844893451045617
PE(38:2),0.0006640156265499804,8.538110739993351e-05,3,0.0006803595081937143,9.158546277611624e-06,3,0.12021864797348064,0.9759775803132006,-0.03508008761402167
PE(38:4),0.001936310063083135,0.00017221349729035066,3,0.002055143975397547,7.479794509606478e-06,3,0.5251647151272205,0.9421773297944126,-0.08592947587946267
PE(35:2),8.912519454472747e-05,7.522916116549546e-06,3,0.00010366613918253151,5.038284322591589e-06,3,1.3033436398294165,0.8597329392946631,-0.21803951296832727
PE(36:3),0.0013829559366326293,7.091349662031833e-05,3,0.0014444697266776585,5.662616175592835e-05,3,0.5149939623589026,0.9574142753503644,-0.06278477762889126
PE(38:3),0.0006741319655308714,3.6724336243596866e-05,3,0.0007345855075043392,1.5869791892605197e-05,3,1.229389547789113,0.9177038733327982,-0.12389939810562843
PE(40:1),1.532424110565466e-05,1.1578130288654368e-06,3,8.536477611787751e-06,7.122642167118622e-07,3,3.0074122208774887,1.7951480461325056,0.8441028282342516
PE(40:2),0.00017098805368134006,9.335249175501797e-06,3,0.00015959249399132358,1.1858959480110911e-05,3,0.5832885526276356,1.0714041080819003,0.09950273290252416
PE(40:4),0.0007292992763691745,7.030834711205196e-05,3,0.0007670394603790718,3.545318523818635e-05,3,0.34378502723364895,0.9507975978299134,-0.07278983654101685
PE(37:2),2.1343629550480515e-05,1.7968134996065678e-06,3,1.982794212217045e-05,4.469733061756359e-06,3,0.21130480116455858,1.0764419937768182,0.10627057910081876
PE(40:3),0.00034018300512471096,1.3880732799201134e-05,3,0.0003249386192112241,9.499416631467583e-06,3,0.7177221440761924,1.046914663300078,0.06614384928748947
PE(40:5),0.0009341619762028592,0.00010853232043706472,3,0.0009515634149851769,4.997882196688893e-05,3,0.08975895188620378,0.9817127912777219,-0.026627081757744434
PE(42:4),5.77729885206559e-05,3.7983650824647523e-06,3,5.124995015330166e-05,4.2761789185807535e-06,3,0.9228764044851178,1.1272789212056238,0.17284452389842206
PE(42:6),0.0003119756959516106,2.3571119964227786e-05,3,0.0002875765053975445,2.399472753010829e-05,3,0.5569995345541687,1.084844172232835,0.11748782783821503
PE(36:5),0.0029556194439517122,0.00020614786520696256,3,0.0027926959347397977,0.00019919909660951743,3,0.4194699435225178,1.0583391507772917,0.08180202134426089
PE(34:3),0.000308373236256121,2.9114299501468337e-05,3,0.000339779554260685,1.9834785798868393e-06,3,0.8672378936986788,0.9075685466922812,-0.13992148402318252
PE(34:2),0.002509806331780756,0.00014194527918009702,3,0.0025440499345627146,8.363183521118388e-05,3,0.13250647803483181,0.9865397285184009,-0.019550944615277926
PE(40:6),0.001443328362828353,0.00013319910622500503,3,0.001308623314766175,6.564866829654563e-05,3,0.7184247641840927,1.1029364573763896,0.14134967645182575
PE(38:6),0.0020577366372970477,0.00019402881456800856,3,0.0019924471166940095,4.088124236176926e-05,3,0.22258838564523586,1.0327685086625389,0.046516915547589355
PE(38:4),0.003657666667688923,0.0002684370872372686,3,0.003207379987395275,7.374074541204349e-05,3,1.3121955530196843,1.1403908118349668,0.1895283205955105
PE(36:1),0.0016354079273609747,0.00017888353144474584,3,0.0017117955074457218,1.7695342606138164e-05,3,0.29882897910039413,0.9553757561855447,-0.06585982774394454
PE(40:6),0.0032742126347897666,0.00033887025122367897,3,0.003265395957495733,0.0001509086612918781,3,0.013615334278407797,1.0027000331380318,0.0038900751127110863
PE(40:7),0.0012971989845306138,0.00016911460178191054,3,0.0012012839036621792,0.00010023238829900933,3,0.3510008894209205,1.0798438075928865,0.11082265099316713
PE(32:0),3.410034251270769e-05,3.847923706273416e-06,3,2.732513293622507e-05,2.517206552006017e-06,3,1.1995369210224445,1.2479479090658216,0.31955771552960943
PE(32:1),0.00018538907038477892,2.4381918613472876e-05,3,0.0001949629451213141,9.384705513405216e-06,3,0.251732921198707,0.950893875086992,-0.07264375740732507
PE(33:1),4.180770990205453e-05,5.753789082256237e-06,3,4.201343091750152e-05,2.5189515161194895e-06,3,0.018869672646299202,0.9951034464228605,-0.007081585428312984
PE(33:1),2.3645290875591556e-05,1.5473657223481995e-06,3,2.2390635417451004e-05,2.4793434313142414e-06,3,0.30238495878005317,1.0560348303989036,0.07865741880156357
PE(34:0),0.00011493806652101191,4.920280859835906e-06,3,8.54927690862504e-05,5.288445125284842e-06,3,2.673156319082913,1.3444185718800998,0.42698237737344025
PE(34:3),3.8787443844974344e-05,3.988442395055766e-06,3,4.120462360533495e-05,4.990605697722705e-06,3,0.2611989280132175,0.9413371716845961,-0.08721652943602674
PE(34:4),2.5519116054852998e-05,9.036297741310651e-07,3,2.2964615021536068e-05,1.3495219367586414e-06,3,1.2777438687847864,1.1112363969925616,0.15216575866225335
PE(35:1),8.912519454472747e-05,7.522916116549546e-06,3,0.00010366613918253151,5.038284322591589e-06,3,1.3033436398294165,0.8597329392946631,-0.21803951296832727
PE(36:0),9.31913749214229e-05,6.266598872590316e-06,3,8.412572229633018e-05,2.494228562657673e-06,3,1.0946223360209784,1.1077631475562164,0.14764944964181537
PE(36:2),0.0013829559366326293,7.091349662031833e-05,3,0.0014444697266776585,5.662616175592835e-05,3,0.5149939623589026,0.9574142753503644,-0.06278477762889126
PE(36:3),0.0012660937285571933,2.7823950682573616e-05,3,0.001495434535210484,6.337700677357644e-05,3,2.340360870294584,0.8466393538109572,-0.2401805447753754
PE(36:5),0.000518679627772249,3.142495326616841e-05,3,0.0004891794941835206,4.8095464677942064e-06,3,0.7368886387694566,1.060305335647739,0.0844797768568909
PE(38:0),5.7452523505685306e-05,9.45976411740667e-06,3,5.055595077839341e-05,2.1017143695851364e-06,3,0.544864530191218,1.1364146578416117,0.1844893451045617
PE(38:1),0.0006640156265499804,8.538110739993351e-05,3,0.0006803595081937143,9.158546277611624e-06,3,0.12021864797348064,0.9759775803132006,-0.03508008761402167
PE(38:2),0.0006741319655308714,3.6724336243596866e-05,3,0.0007345855075043392,1.5869791892605197e-05,3,1.229389547789113,0.9177038733327982,-0.12389939810562843
PE(34:1),0.002509806331780756,0.00014194527918009702,3,0.0025440499345627146,8.363183521118388e-05,3,0.13250647803483181,0.9865397285184009,-0.019550944615277926
PE(35:2),3.005979813230422e-05,2.2122111265371427e-06,3,3.528150384150129e-05,6.083502818914539e-06,3,0.6291474291472154,0.851998777244443,-0.23107673493465752
PE(36:4),0.0029556194439517122,0.00020614786520696256,3,0.0027926959347397977,0.00019919909660951743,3,0.4194699435225178,1.0583391507772917,0.08180202134426089
PE(37:1),2.1343629550480515e-05,1.7968134996065678e-06,3,1.982794212217045e-05,4.469733061756359e-06,3,0.21130480116455858,1.0764419937768182,0.10627057910081876
PE(38:3),0.001936310063083135,0.00017221349729035066,3,0.002055143975397547,7.479794509606478e-06,3,0.5251647151272205,0.9421773297944126,-0.08592947587946267
PE(38:5),0.0031545420433699164,0.00024237920596812583,3,0.0029005100130342723,2.26964122286538e-05,3,0.8386848961328333,1.0875818491210436,0.12112397923958955
PE(40:0),1.532424110565466e-05,1.1578130288654368e-06,3,8.536477611787751e-06,7.122642167118622e-07,3,3.0074122208774887,1.7951480461325056,0.8441028282342516
PE(40:1),0.00017098805368134006,9.335249175501797e-06,3,0.00015959249399132358,1.1858959480110911e-05,3,0.5832885526276356,1.0714041080819003,0.09950273290252416
PE(40:2),0.00034018300512471096,1.3880732799201134e-05,3,0.0003249386192112241,9.499416631467583e-06,3,0.7177221440761924,1.046914663300078,0.06614384928748947
PE(40:4),0.0009341619762028592,0.00010853232043706472,3,0.0009515634149851769,4.997882196688893e-05,3,0.08975895188620378,0.9817127912777219,-0.026627081757744434
PE(37:2),3.8032398132221294e-05,2.2245006560920516e-06,3,4.048619154140931e-05,4.749945546107686e-06,3,0.3342162338458492,0.9393918440889093,-0.09020102688625764
PE(40:3),0.0007292992763691745,7.030834711205196e-05,3,0.0007670394603790718,3.545318523818635e-05,3,0.34378502723364895,0.9507975978299134,-0.07278983654101685
PE(40:5),0.001443328362828353,0.00013319910622500503,3,0.001308623314766175,6.564866829654563e-05,3,0.7184247641840927,1.1029364573763896,0.14134967645182575
PE(42:2),1.7999304738500505e-05,2.6375611177108057e-06,3,1.7023406354950617e-05,1.4203941888670075e-06,3,0.21988093542730025,1.057326857104958,0.08042143370234812
PE(42:4),0.00014366795625134652,1.0854738608680507e-05,3,0.0001290958526439877,1.0771463423889082e-05,3,0.7589860359322912,1.1128781700489236,0.1542956653783784
PE(42:6),0.000919648553865331,6.948344588820337e-05,3,0.0008455252524624191,7.054869807467585e-05,3,0.5775331193833224,1.0876653904623699,0.12123479393385203
PE(34:2),0.000308373236256121,2.9114299501468337e-05,3,0.000339779554260685,1.9834785798868393e-06,3,0.8672378936986788,0.9075685466922812,-0.13992148402318252
PE(45:0),6.329434596617264e-05,5.210182632797852e-06,3,7.356448313196186e-05,1.0465874078933669e-05,3,0.6929875255178103,0.8603927231111461,-0.2169327718649496
PE(45:0),0.0012971989845306138,0.00016911460178191054,3,0.0012012839036621792,0.00010023238829900933,3,0.3510008894209205,1.0798438075928865,0.11082265099316713
PE(42:0),9.40705573093514e-05,3.0388959144453695e-06,3,0.00010183899806544951,1.5632063989057506e-06,3,1.7696020013743927,0.9237184094141861,-0.1144749740435254
PE(39:0),3.8787443844974344e-05,3.988442395055766e-06,3,4.120462360533495e-05,4.990605697722705e-06,3,0.2611989280132175,0.9413371716845961,-0.08721652943602674
PE(43:0),4.991322800442804e-05,3.2678180097210697e-06,3,5.3480366164322106e-05,4.32860628397872e-06,3,0.49727530045744317,0.9333000423195723,-0.09958713387632244
PE(31:1),0.004392852461404422,0.0005846595333466186,3,0.00455164566766966,0.0003826814190284497,3,0.14633127179620237,0.9651130123346053,-0.05123020661193367
PE(32:3),1.0758546919187296e-05,8.12854986345702e-07,3,8.168038948770518e-06,6.815225352297988e-07,3,1.8738300423184489,1.3171517651500315,0.3974215856968157
PE(35:4),2.3146233523181666e-05,1.053147713499503e-06,3,2.7357582404831097e-05,1.2400695465759568e-06,3,1.9601635897232659,0.8460628275067995,-0.24116329493815403
PE(35:5),2.655175123962526e-05,3.2187475481043078e-06,3,2.4333766694472174e-05,1.607727810148541e-06,3,0.4611831726193284,1.0911484265055003,0.12584736162362994
PE(36:7),1.8513069067034387e-05,1.0344460863643822e-06,3,1.7712842575473123e-05,8.759723523697415e-07,3,0.4384908290134879,1.0451777566560283,0.06374832683954393
PE(37:5),0.0001283648966466521,1.515041643109799e-05,3,0.00013091320591977195,4.096256926050388e-06,3,0.1010120254061153,0.9805343604931533,-0.028359907769781704
PE(37:6),4.084907113841548e-05,4.240028262542433e-06,3,3.5934732327834115e-05,1.142696827159633e-06,3,0.9044341711739653,1.13675735123745,0.1849243338027264
PE(37:7),1.9816515230955846e-05,1.2050925310705528e-06,3,1.6169573290096033e-05,2.1783794956049573e-06,3,1.1927210838862468,1.2255434868583446,0.2934216773192122
PE(39:3),1.4930398777105639e-05,7.569065882531048e-07,3,2.0876909785920707e-05,2.2570557099552072e-06,3,1.9071514180364963,0.7151632559707007,-0.48365547999732245
PE(39:4),6.034949686577566e-05,9.285520839727287e-06,3,6.003112262285501e-05,3.2673343359563148e-06,3,0.018628922465667497,1.0053034864085557,0.007631095674309803
PE(39:5),6.170755529750496e-05,4.6686019032649065e-06,3,6.035312341739265e-05,5.035726927654985e-06,3,0.1250418107914913,1.0224417859991317,0.03201870386021287
PE(39:6),6.125069622653211e-05,7.382887017544757e-06,3,6.0813602837827084e-05,3.679764472785438e-06,3,0.030915682474470435,1.0071874279488198,0.010332180078730081
PE(39:7),9.227338936248509e-05,1.0030583067605454e-05,3,8.934083006223816e-05,7.737934592594828e-06,3,0.14938181855497176,1.0328244017679709,0.046594991634740006
PE(40:10),2.6870079871493932e-05,3.320089100724636e-06,3,3.269462721803938e-05,2.727965105184198e-06,3,1.1039748268274447,0.8218500150589964,-0.28305296408739344
PE(41:4),1.2681756928572143e-05,9.581618626052073e-07,3,1.2416555751304778e-05,1.036009084619404e-06,3,0.1185502153470955,1.0213586748675854,0.0304895925458584
PE(41:5),2.3032385618065734e-05,1.7401968535074257e-06,3,2.210750675803958e-05,1.8445999275771038e-06,3,0.25035344590435815,1.0418355118082148,0.05912751846967327
PE(41:6),1.806034702156444e-05,1.3645377244607822e-06,3,1.6098218854162204e-05,1.3431986545343561e-06,3,0.8222611601921066,1.1218847988822644,0.1659245399269861
PE(41:7),3.213226967761194e-05,2.427732650723494e-06,3,3.319933960398467e-05,2.7700771552109804e-06,3,0.19233838568812334,0.9678587002301497,-0.0471316541611992
PE(41:8),1.9382175761532426e-05,1.464407631656316e-06,3,1.7592618506252596e-05,1.4678879521646618e-06,3,0.6793213703991746,1.1017220520438047,0.13976029948422522
PE(42:10),7.096974030460134e-05,5.362072380180915e-06,3,8.100131978893157e-05,6.758565325869545e-06,3,0.9420347364734128,0.876155357585902,-0.19074138745112373
PE(42:8),0.0005085405851294151,3.842245179452467e-05,3,0.0005273225211728102,4.399858812714878e-05,3,0.2166138022835294,0.9643824504183466,-0.052322697498137664
PE(42:9),4.2808718612539836e-05,4.298183461058496e-06,3,4.7368566899803174e-05,3.952325154940102e-06,3,0.606259549670702,0.9037368325516666,-0.14602537274150615
PE(35:7),7.958622541245727e-05,6.0130852852975965e-06,3,9.238408876896217e-05,7.708317600786558e-06,3,1.065624123876768,0.8614711307213269,-0.21512564465076608
PE(45:9),2.613095503462122e-05,1.9743072421783615e-06,3,3.4742345337758275e-05,2.8988220334064723e-06,3,1.881735914119618,0.7521356080190095,-0.4109352955127792
PE(47:9),2.9665586397125564e-05,1.827233548935179e-06,3,4.3140021432784235e-05,4.835987392081059e-06,3,1.9704806664990502,0.687658128388903,-0.5402365925468714
PE(49:10),2.9985428035024974e-05,5.751643404647936e-06,3,3.8343688167469165e-05,7.1417741709780605e-06,3,0.7223075184483587,0.7820173141420613,-0.3547275452187184
PE(49:11),0.000332967666364293,6.691083509544856e-05,3,0.0003839387483261856,5.246935620170978e-05,3,0.4463824544433609,0.8672416311609457,-0.20549408124466612
PE(51:11),1.4771648082004542e-05,1.1160622238480071e-06,3,1.4790139355000757e-05,1.4772658618809574e-06,3,0.005671053151262147,0.998749756675554,-0.001804848329115222
PS(34:1),0.0002994371720555303,8.651895953628649e-05,3,0.0003030456220448888,5.8431680363582825e-05,3,0.01993532206159056,0.9880927169809964,-0.017281672457220412
PS(36:4),2.264169203924026e-05,5.899086501203782e-06,3,1.9110644599958634e-05,2.7827693923897374e-06,3,0.3963130864232061,1.1847686204833336,0.24460533534726928
PS(36:1),0.001513346307821007,0.000378420898653147,3,0.0017317016469690204,0.00034510811239830356,3,0.299970820787205,0.8739070673460416,-0.19444822546760102
PS(36:2),0.0005038170343226383,0.00013088471993804484,3,0.0005839559193284457,8.618110734241648e-05,3,0.37080032493276677,0.8627655232984576,-0.2129595683196141
PS(38:4),0.00035749790796211285,8.061412070706014e-05,3,0.0003757249991879604,5.078351654299923e-05,3,0.12089850339040112,0.9514882127480443,-0.07174231071100284
PS(40:6),0.002207444184470081,0.00035656481537548574,3,0.002134511193534657,0.00023628313344522414,3,0.10654761550666836,1.0341684743356394,0.04847123138736856
PS(38:6),0.00010083926247945443,1.9826593625819842e-05,3,7.669542620074081e-05,5.009200254932028e-06,3,0.9573396358908407,1.3148015139197495,0.39484502271374594
PS(40:7),0.0001561024385236527,2.3398830726252062e-05,3,0.00015024968969477346,1.6242546592951657e-05,3,0.13082984055283825,1.0389534836362648,0.055131062875839965
PS(34:2),2.2361975192225286e-05,6.22586881854567e-06,3,2.3970708268987926e-05,8.334221738081855e-06,3,0.0957928327199358,0.9328875451359134,-0.10022491290232977
PS(33:4),1.4506320827101066e-05,1.096015596382261e-06,3,2.386834932428206e-05,1.9915206140984074e-06,3,2.689886081915095,0.607763889744286,-0.7184171351216865
PS(33:4),3.639314952801509e-05,6.298831395633025e-06,3,5.9389223562223716e-05,3.095919155680669e-05,3,0.5591905688470947,0.6127904583545362,-0.7065342613838975
